# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 3.359818286283787719e-10 2.105736842105263129e+00 3.652534788697667239e-05 7.932188494517533432e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.316210526315789497e+00 1.313207032380056561e-05 3.360345667743928959e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.526684210526315422e+00 5.290398265385931576e-05 1.145390462702238811e-04
8.000000000000003393e-11 3.359818286283787719e-10 2.737157894736841790e+00 1.422060492187676996e-05 3.874196693375885813e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.947631578947368158e+00 2.304798433064637840e-05 5.651647836997581906e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.158105263157894527e+00 1.921141173051004383e-05 5.120793791644890594e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.368578947368420895e+00 2.696713807240909801e-05 6.717929225321280222e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.579052631578947263e+00 3.606831826123819241e-05 8.611544296071273132e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.789526315789473632e+00 8.850534980821691893e-05 1.912637706666053220e-04
8.000000000000003393e-11 3.359818286283787719e-10 4.000000000000000000e+00 2.502827791995786868e-05 6.987736340819605482e-05
8.000000000000003393e-11 6.158482110660254848e-10 1.000000000000000021e-03 7.000525549943455843e-10 2.817369103884326713e-09
8.000000000000003393e-11 6.158482110660254848e-10 2.114736842105263137e-01 2.950407880876921828e-07 1.184920772568223629e-06
8.000000000000003393e-11 6.158482110660254848e-10 4.219473684210526265e-01 7.186861955907676819e-07 2.855722994826846259e-06
8.000000000000003393e-11 6.158482110660254848e-10 6.324210526315788838e-01 3.279031922973907298e-06 1.298079863728009719e-05
8.000000000000003393e-11 6.158482110660254848e-10 8.428947368421052522e-01 1.513675652169814214e-06 6.047986444142785938e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.053368421052631509e+00 1.122667623361324390e-06 4.664526337072787354e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.263842105263157656e+00 1.279070689902218668e-06 5.415022491749339756e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.474315789473684024e+00 3.084032286080646479e-06 1.238851091529274978e-05
8.000000000000003393e-11 6.158482110660254848e-10 1.684789473684210392e+00 3.371721356364231170e-06 1.388181120316407780e-05
8.000000000000003393e-11 6.158482110660254848e-10 1.895263157894736761e+00 1.025507568880241314e-05 4.085682386583211961e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.105736842105263129e+00 4.156800134764883048e-06 1.732318044470181021e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.316210526315789497e+00 6.228348176530317585e-06 2.504592342891956105e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.526684210526315422e+00 2.587729383346588628e-05 1.025510032125799429e-04
8.000000000000003393e-11 6.158482110660254848e-10 2.737157894736841790e+00 1.236929166360839182e-05 4.973051037062075854e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.947631578947368158e+00 4.191714788487784989e-06 1.886049119411468500e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.158105263157894527e+00 4.856815091731006827e-06 2.171216507795607032e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.368578947368420895e+00 9.726692732098717327e-06 4.028833360095937499e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.579052631578947263e+00 1.507992079009391611e-05 6.026991548595914426e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.789526315789473632e+00 1.535282851442218714e-05 6.253577308932905480e-05
8.000000000000003393e-11 6.158482110660254848e-10 4.000000000000000000e+00 6.211482278836049677e-05 2.458562189533507018e-04
8.000000000000003393e-11 1.128837891684688263e-09 1.000000000000000021e-03 2.815541684379300652e-11 2.816458304583241188e-10
8.000000000000003393e-11 1.128837891684688263e-09 2.114736842105263137e-01 1.724957045006195765e-08 1.403079800594791251e-07
8.000000000000003393e-11 1.128837891684688263e-09 4.219473684210526265e-01 7.515128933147320023e-08 5.861240121329688783e-07
8.000000000000003393e-11 1.128837891684688263e-09 6.324210526315788838e-01 3.570166509073445395e-08 3.457465551560131252e-07
8.000000000000003393e-11 1.128837891684688263e-09 8.428947368421052522e-01 3.652566563539669383e-07 2.825384440237527492e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.053368421052631509e+00 1.869525573927950661e-07 1.493885349953140243e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.263842105263157656e+00 3.150556927497793308e-07 2.475523588397515388e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.474315789473684024e+00 1.016987515923981961e-06 7.880003149491236156e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.684789473684210392e+00 1.414439798519730377e-07 1.442029759643336110e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.895263157894736761e+00 1.434435514437037295e-06 1.110278063089239925e-05
8.000000000000003393e-11 1.128837891684688263e-09 2.105736842105263129e+00 1.355923150230640215e-06 1.066985036987642072e-05
8.000000000000003393e-11 1.128837891684688263e-09 2.316210526315789497e+00 2.154865454518690100e-06 1.673998779144849049e-05
8.000000000000003393e-11 1.128837891684688263e-09 2.526684210526315422e+00 3.541462382770808784e-07 3.273902533771003995e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.737157894736841790e+00 1.775866208526454523e-06 1.375356292445700444e-05
8.000000000000003393e-11 1.128837891684688263e-09 2.947631578947368158e+00 2.637185313496109643e-06 2.039738915498650961e-05
8.000000000000003393e-11 1.128837891684688263e-09 3.158105263157894527e+00 4.173751325258414079e-07 4.159034064062972894e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.368578947368420895e+00 3.857013014759260502e-06 2.987645745112322220e-05
8.000000000000003393e-11 1.128837891684688263e-09 3.579052631578947263e+00 4.960841773161069691e-07 5.017243131876482458e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.789526315789473632e+00 5.605230767002007722e-07 5.605373232705292185e-06
8.000000000000003393e-11 1.128837891684688263e-09 4.000000000000000000e+00 5.849261749711841300e-07 5.969512180513271376e-06
8.000000000000003393e-11 2.069138081114789946e-09 1.000000000000000021e-03 2.543604408026416112e-12 7.228461525434565949e-11
