# Amod fmod z Delta_Amod Delta_fmod
1.298160120010029006e-10 3.792690190732253654e-09 8.399999999999999689e-01 3.778000175434262001e-09 1.579238854665980367e-07
1.298160120010029006e-10 6.951927961775591174e-09 8.399999999999999689e-01 3.972645900544613920e-09 1.916341714217309204e-07
1.298160120010029006e-10 1.274274985703132061e-08 8.399999999999999689e-01 4.392866056763705665e-09 2.530557236830022781e-07
1.298160120010029006e-10 2.335721469090121435e-08 8.399999999999999689e-01 4.984758281858699497e-09 4.551114067801311833e-07
1.298160120010029006e-10 4.281332398719395868e-08 8.399999999999999689e-01 5.627144242423891832e-09 8.593390864421233364e-07
1.298160120010029006e-10 7.847599703514606690e-08 8.399999999999999689e-01 6.495906362500926480e-09 1.262593004384590674e-06
1.298160120010029006e-10 1.438449888287662961e-07 8.399999999999999689e-01 5.686510234967626998e-09 1.963047408139289181e-06
1.298160120010029006e-10 2.636650898730355393e-07 8.399999999999999689e-01 6.295233810568585134e-09 3.267211072619832204e-06
1.298160120010029006e-10 4.832930238571752032e-07 8.399999999999999689e-01 7.252547289716122644e-09 6.341920633349714487e-06
1.298160120010029006e-10 8.858667904100832524e-07 8.399999999999999689e-01 9.234498859015181301e-09 1.272918527283840843e-05
1.298160120010029006e-10 1.623776739188720875e-06 8.399999999999999689e-01 1.241012476983081727e-08 2.389652632351892681e-05
1.298160120010029006e-10 2.976351441631318993e-06 8.399999999999999689e-01 1.564550044427174814e-08 3.719106300339680796e-05
1.298160120010029006e-10 5.455594781168514170e-06 8.399999999999999689e-01 2.076707327971979635e-08 6.710829415472613910e-05
1.298160120010029006e-10 1.000000000000000082e-05 8.399999999999999689e-01 2.996744520437912319e-08 1.272596295935938214e-04
2.106524621480565186e-10 1.000000000000000036e-10 8.399999999999999689e-01 3.017948605943120990e-04 8.462020772079518105e-05
2.106524621480565186e-10 1.832980710832437419e-10 8.399999999999999689e-01 7.052501261296834783e-05 3.372920688726198287e-05
2.106524621480565186e-10 3.359818286283787719e-10 8.399999999999999689e-01 2.894217160394089444e-05 2.356009134079902766e-05
2.106524621480565186e-10 6.158482110660254848e-10 8.399999999999999689e-01 8.655308326536397041e-06 1.302741069367057875e-05
2.106524621480565186e-10 1.128837891684688263e-09 8.399999999999999689e-01 7.238920045249491679e-07 2.126862499025201706e-06
2.106524621480565186e-10 2.069138081114789946e-09 8.399999999999999689e-01 6.658953860025506399e-09 1.216597360446831989e-07
2.106524621480565186e-10 3.792690190732253654e-09 8.399999999999999689e-01 3.625574295998245003e-09 1.087974974605910736e-07
2.106524621480565186e-10 6.951927961775591174e-09 8.399999999999999689e-01 4.031391306633400050e-09 1.214400759117680109e-07
2.106524621480565186e-10 1.274274985703132061e-08 8.399999999999999689e-01 4.471792922355599559e-09 1.499357445850906267e-07
2.106524621480565186e-10 2.335721469090121435e-08 8.399999999999999689e-01 5.184639633587308818e-09 2.650113146202384105e-07
2.106524621480565186e-10 4.281332398719395868e-08 8.399999999999999689e-01 5.581152813359201366e-09 5.486587329212124369e-07
2.106524621480565186e-10 7.847599703514606690e-08 8.399999999999999689e-01 5.469108250215909658e-09 7.841417806099678847e-07
2.106524621480565186e-10 1.438449888287662961e-07 8.399999999999999689e-01 5.982966739190762614e-09 1.202499202520170971e-06
2.106524621480565186e-10 2.636650898730355393e-07 8.399999999999999689e-01 6.393657389408960613e-09 1.975320046658566466e-06
2.106524621480565186e-10 4.832930238571752032e-07 8.399999999999999689e-01 8.050969115065788414e-09 4.407987787050829428e-06
2.106524621480565186e-10 8.858667904100832524e-07 8.399999999999999689e-01 9.110491706270219051e-09 7.985588884442413940e-06
2.106524621480565186e-10 1.623776739188720875e-06 8.399999999999999689e-01 1.212946330969156510e-08 1.466817867412027778e-05
2.106524621480565186e-10 2.976351441631318993e-06 8.399999999999999689e-01 1.557794893708893656e-08 2.252751049937156197e-05
2.106524621480565186e-10 5.455594781168514170e-06 8.399999999999999689e-01 2.056920147257564087e-08 4.428617189434505362e-05
2.106524621480565186e-10 1.000000000000000082e-05 8.399999999999999689e-01 3.002395210812568401e-08 7.809461169014225159e-05
3.418257819281612818e-10 1.000000000000000036e-10 8.399999999999999689e-01 3.528129540365360062e-04 5.826271512542907394e-05
3.418257819281612818e-10 1.832980710832437419e-10 8.399999999999999689e-01 9.150378971110684570e-05 2.606475273066450173e-05
3.418257819281612818e-10 3.359818286283787719e-10 8.399999999999999689e-01 3.088298105241550021e-05 1.545963991306153738e-05
3.418257819281612818e-10 6.158482110660254848e-10 8.399999999999999689e-01 1.946862406032813365e-06 1.934697345589612313e-06
3.418257819281612818e-10 1.128837891684688263e-09 8.399999999999999689e-01 2.963646630743934899e-07 5.730764777100908798e-07
3.418257819281612818e-10 2.069138081114789946e-09 8.399999999999999689e-01 6.177328632583385665e-09 7.429543145153941351e-08
3.418257819281612818e-10 3.792690190732253654e-09 8.399999999999999689e-01 4.157362877237183472e-09 4.887103683841373146e-08
3.418257819281612818e-10 6.951927961775591174e-09 8.399999999999999689e-01 4.352163042272858117e-09 7.637860144419416956e-08
3.418257819281612818e-10 1.274274985703132061e-08 8.399999999999999689e-01 4.506565888863022229e-09 9.120515902076717941e-08
3.418257819281612818e-10 2.335721469090121435e-08 8.399999999999999689e-01 5.170335755798711915e-09 1.736743439220390621e-07
3.418257819281612818e-10 4.281332398719395868e-08 8.399999999999999689e-01 5.633226348727343823e-09 3.260159331363801074e-07
3.418257819281612818e-10 7.847599703514606690e-08 8.399999999999999689e-01 5.520603923470638331e-09 4.843429782400157962e-07
3.418257819281612818e-10 1.438449888287662961e-07 8.399999999999999689e-01 5.516208632002101562e-09 7.527452788051003008e-07
3.418257819281612818e-10 2.636650898730355393e-07 8.399999999999999689e-01 6.412452807761382936e-09 1.341315574060257005e-06
3.418257819281612818e-10 4.832930238571752032e-07 8.399999999999999689e-01 7.304173429668743730e-09 2.465985432282759789e-06
3.418257819281612818e-10 8.858667904100832524e-07 8.399999999999999689e-01 9.223457483252394611e-09 4.808890237107857658e-06
3.418257819281612818e-10 1.623776739188720875e-06 8.399999999999999689e-01 1.207305270518094839e-08 8.824113724325398033e-06
3.418257819281612818e-10 2.976351441631318993e-06 8.399999999999999689e-01 1.560110677950419770e-08 1.393147821167390978e-05
3.418257819281612818e-10 5.455594781168514170e-06 8.399999999999999689e-01 2.065693981397536033e-08 2.602682100290019374e-05
3.418257819281612818e-10 1.000000000000000082e-05 8.399999999999999689e-01 3.007044885035821444e-08 4.799231893463203806e-05
5.546807476129795974e-10 1.000000000000000036e-10 8.399999999999999689e-01 6.918645742102363678e-04 6.328614347188026739e-05
5.546807476129795974e-10 1.832980710832437419e-10 8.399999999999999689e-01 9.736069873937513313e-05 1.698007832975305370e-05
5.546807476129795974e-10 3.359818286283787719e-10 8.399999999999999689e-01 6.584737123259941111e-05 2.015628279140030055e-05
5.546807476129795974e-10 6.158482110660254848e-10 8.399999999999999689e-01 3.048257813425899033e-06 1.802276119280069928e-06
