# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 3.359818286283787719e-10 3.579052631578947263e+00 1.891773557305231649e-05 4.127687114149826853e-05
7.999999999999999516e-11 3.359818286283787719e-10 3.789526315789473632e+00 6.481828749198716817e-05 1.373648635142771539e-04
7.999999999999999516e-11 3.359818286283787719e-10 4.000000000000000000e+00 9.316805787294932871e-06 2.305796606069433096e-05
7.999999999999999516e-11 6.158482110660254848e-10 1.000000000000000021e-03 3.244854764783471565e-10 1.286902456211539854e-09
7.999999999999999516e-11 6.158482110660254848e-10 2.114736842105263137e-01 2.880395257075607747e-08 1.334714158676121300e-07
7.999999999999999516e-11 6.158482110660254848e-10 4.219473684210526265e-01 1.534861495685955488e-07 6.165713611878886715e-07
7.999999999999999516e-11 6.158482110660254848e-10 6.324210526315788838e-01 2.670819514893926776e-07 1.072250851128961401e-06
7.999999999999999516e-11 6.158482110660254848e-10 8.428947368421052522e-01 2.193682597539590571e-07 9.346085751344940039e-07
7.999999999999999516e-11 6.158482110660254848e-10 1.053368421052631509e+00 2.836418039832354148e-07 1.242144007202020965e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.263842105263157656e+00 8.878926100167697534e-07 3.563823926600157412e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.474315789473684024e+00 1.577227132267266497e-06 6.228342981770604422e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.684789473684210392e+00 6.064580298181756358e-07 2.576362703186201910e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.895263157894736761e+00 7.301169763470451394e-07 3.097054769494910442e-06
7.999999999999999516e-11 6.158482110660254848e-10 2.105736842105263129e+00 4.560879791039300520e-06 1.793719937019993960e-05
7.999999999999999516e-11 6.158482110660254848e-10 2.316210526315789497e+00 1.970475171772993644e-06 7.933269053115305958e-06
7.999999999999999516e-11 6.158482110660254848e-10 2.526684210526315422e+00 1.113677064904966025e-06 4.776245934774247490e-06
7.999999999999999516e-11 6.158482110660254848e-10 2.737157894736841790e+00 1.590215544935170422e-06 6.616084689228280360e-06
7.999999999999999516e-11 6.158482110660254848e-10 2.947631578947368158e+00 1.038114336707932113e-06 4.710832298767095823e-06
7.999999999999999516e-11 6.158482110660254848e-10 3.158105263157894527e+00 2.019347130868170183e-06 8.377559804194728996e-06
7.999999999999999516e-11 6.158482110660254848e-10 3.368578947368420895e+00 3.796420322009515575e-06 1.521622524654467225e-05
7.999999999999999516e-11 6.158482110660254848e-10 3.579052631578947263e+00 4.737053910846472025e-06 1.885017879249041990e-05
7.999999999999999516e-11 6.158482110660254848e-10 3.789526315789473632e+00 2.026132884995601922e-06 8.688945237177440301e-06
7.999999999999999516e-11 6.158482110660254848e-10 4.000000000000000000e+00 2.404905273317890629e-06 1.018000274504520112e-05
7.999999999999999516e-11 1.128837891684688263e-09 1.000000000000000021e-03 1.599560747486349066e-11 1.500341878860993866e-10
7.999999999999999516e-11 1.128837891684688263e-09 2.114736842105263137e-01 3.831442693639581817e-09 3.642842386541556021e-08
7.999999999999999516e-11 1.128837891684688263e-09 4.219473684210526265e-01 6.651832971545023633e-09 7.017761145591261178e-08
7.999999999999999516e-11 1.128837891684688263e-09 6.324210526315788838e-01 3.533545574542977810e-08 2.814070036984567616e-07
7.999999999999999516e-11 1.128837891684688263e-09 8.428947368421052522e-01 2.243538356791332183e-08 2.104003924874136189e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.053368421052631509e+00 2.944590327913560821e-08 2.789900902129685354e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.263842105263157656e+00 2.271049940312956166e-08 2.669724475440807050e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.474315789473684024e+00 2.986028865258103271e-08 3.412246808062411810e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.684789473684210392e+00 7.711187646700736318e-08 6.716363010422595587e-07
7.999999999999999516e-11 1.128837891684688263e-09 1.895263157894736761e+00 6.490760833121520938e-08 6.227427041724584407e-07
7.999999999999999516e-11 1.128837891684688263e-09 2.105736842105263129e+00 7.007438182732222756e-08 6.905769310274519853e-07
7.999999999999999516e-11 1.128837891684688263e-09 2.316210526315789497e+00 1.011481278477005657e-07 9.245804201254604286e-07
7.999999999999999516e-11 1.128837891684688263e-09 2.526684210526315422e+00 2.072488080181368251e-07 1.683053437806273298e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.737157894736841790e+00 1.286865011355418508e-07 1.177247598281171110e-06
7.999999999999999516e-11 1.128837891684688263e-09 2.947631578947368158e+00 1.617418856762998775e-07 1.432453797536949486e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.158105263157894527e+00 4.911636754823434435e-07 3.815144694226390555e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.368578947368420895e+00 1.718912910911944363e-07 1.580180331747202109e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.579052631578947263e+00 1.832575061675192084e-07 1.697862284640145638e-06
7.999999999999999516e-11 1.128837891684688263e-09 3.789526315789473632e+00 1.414050388338121329e-07 1.487798281824355526e-06
7.999999999999999516e-11 1.128837891684688263e-09 4.000000000000000000e+00 1.035444811846889476e-06 7.934210552365148641e-06
7.999999999999999516e-11 2.069138081114789946e-09 1.000000000000000021e-03 1.076384944036875092e-12 3.245698538770502162e-11
7.999999999999999516e-11 2.069138081114789946e-09 2.114736842105263137e-01 2.867268642734423882e-10 7.950468658916206015e-09
7.999999999999999516e-11 2.069138081114789946e-09 4.219473684210526265e-01 7.222529092259548851e-10 1.878365970330881877e-08
7.999999999999999516e-11 2.069138081114789946e-09 6.324210526315788838e-01 9.054266968623020298e-10 2.951625291089893898e-08
7.999999999999999516e-11 2.069138081114789946e-09 8.428947368421052522e-01 1.363856001804252194e-09 4.513710137389682521e-08
7.999999999999999516e-11 2.069138081114789946e-09 1.053368421052631509e+00 1.674893677953406115e-09 5.900168167452435317e-08
7.999999999999999516e-11 2.069138081114789946e-09 1.263842105263157656e+00 3.437809066351053547e-09 9.204864353205186876e-08
7.999999999999999516e-11 2.069138081114789946e-09 1.474315789473684024e+00 2.872248090784072357e-09 9.432382561281156070e-08
7.999999999999999516e-11 2.069138081114789946e-09 1.684789473684210392e+00 3.504981690059316201e-09 1.146404866636782420e-07
7.999999999999999516e-11 2.069138081114789946e-09 1.895263157894736761e+00 4.046833530663979513e-09 1.394050036301961731e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.105736842105263129e+00 6.665093456742430703e-09 1.851785179155829415e-07
7.999999999999999516e-11 2.069138081114789946e-09 2.316210526315789497e+00 4.436812460687202528e-09 1.750352399318674779e-07
