# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 1.832980710832437419e-10 8.428947368421052522e-01 1.264681332245515953e-05 1.549439921266229457e-05
8.000000000000003393e-11 1.832980710832437419e-10 1.053368421052631509e+00 7.332779942608855705e-05 8.446608415727634969e-05
8.000000000000003393e-11 1.832980710832437419e-10 1.263842105263157656e+00 2.408533933076336195e-05 2.927942289525195771e-05
8.000000000000003393e-11 1.832980710832437419e-10 1.474315789473684024e+00 1.475977808769099374e-05 2.051795848695479700e-05
8.000000000000003393e-11 1.832980710832437419e-10 1.684789473684210392e+00 1.164532881064120231e-04 1.343951750037471605e-04
8.000000000000003393e-11 1.832980710832437419e-10 1.895263157894736761e+00 1.868547321022897173e-05 2.712645261535196758e-05
8.000000000000003393e-11 1.832980710832437419e-10 2.105736842105263129e+00 4.387995690790332301e-05 5.433425754539087570e-05
8.000000000000003393e-11 1.832980710832437419e-10 2.316210526315789497e+00 1.018890081988917199e-04 1.194637390802023033e-04
8.000000000000003393e-11 1.832980710832437419e-10 2.526684210526315422e+00 3.316493782141150107e-05 4.607720254390121291e-05
8.000000000000003393e-11 1.832980710832437419e-10 2.737157894736841790e+00 2.488254883203184706e-04 2.875061225753609753e-04
8.000000000000003393e-11 1.832980710832437419e-10 2.947631578947368158e+00 2.612456151487932421e-04 3.016012362916815079e-04
8.000000000000003393e-11 1.832980710832437419e-10 3.158105263157894527e+00 3.136057058057513587e-04 3.617452076490810489e-04
8.000000000000003393e-11 1.832980710832437419e-10 3.368578947368420895e+00 3.811419565147835728e-05 5.888704717213486467e-05
8.000000000000003393e-11 1.832980710832437419e-10 3.579052631578947263e+00 4.091244853095795731e-05 6.382827608888546342e-05
8.000000000000003393e-11 1.832980710832437419e-10 3.789526315789473632e+00 4.904106585851610316e-05 7.377658142170900261e-05
8.000000000000003393e-11 1.832980710832437419e-10 4.000000000000000000e+00 8.699338579337882824e-04 1.000713924405745824e-03
8.000000000000003393e-11 3.359818286283787719e-10 1.000000000000000021e-03 2.011540948546296824e-09 4.392397675094327886e-09
8.000000000000003393e-11 3.359818286283787719e-10 2.114736842105263137e-01 3.370748183545587213e-07 7.669432886228189055e-07
8.000000000000003393e-11 3.359818286283787719e-10 4.219473684210526265e-01 6.342143617931430202e-07 1.488420780338021634e-06
8.000000000000003393e-11 3.359818286283787719e-10 6.324210526315788838e-01 5.883758788818315463e-06 1.250155958345770898e-05
8.000000000000003393e-11 3.359818286283787719e-10 8.428947368421052522e-01 2.728188678143177574e-06 6.004599975161007077e-06
8.000000000000003393e-11 3.359818286283787719e-10 1.053368421052631509e+00 3.313386737173372535e-05 7.010508016716908008e-05
8.000000000000003393e-11 3.359818286283787719e-10 1.263842105263157656e+00 1.716896287380791714e-06 4.560634462046531625e-06
8.000000000000003393e-11 3.359818286283787719e-10 1.474315789473684024e+00 2.011306247152804086e-05 4.273219513389494683e-05
8.000000000000003393e-11 3.359818286283787719e-10 1.684789473684210392e+00 1.532169884614893003e-05 3.275144317077788547e-05
8.000000000000003393e-11 3.359818286283787719e-10 1.895263157894736761e+00 7.748086705091854724e-06 1.723789865738529692e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.105736842105263129e+00 8.490145084798519871e-06 1.901196685413429250e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.316210526315789497e+00 4.058722216868026561e-06 1.092841178092892262e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.526684210526315422e+00 1.771086626116004817e-05 3.841192982744745499e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.737157894736841790e+00 1.047460092261162492e-05 2.399617172487404507e-05
8.000000000000003393e-11 3.359818286283787719e-10 2.947631578947368158e+00 1.746827759351456027e-05 3.844032683686788410e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.158105263157894527e+00 8.945082850289200302e-06 2.198532473108940713e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.368578947368420895e+00 4.571949259230753411e-05 9.769433820671148715e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.579052631578947263e+00 3.278968918247751949e-05 7.050822190229610864e-05
8.000000000000003393e-11 3.359818286283787719e-10 3.789526315789473632e+00 9.485445444013305990e-06 2.481722747774368963e-05
8.000000000000003393e-11 3.359818286283787719e-10 4.000000000000000000e+00 3.209328349436203829e-05 7.004971809799963550e-05
8.000000000000003393e-11 6.158482110660254848e-10 1.000000000000000021e-03 2.613958662745255563e-10 1.080726216143209352e-09
8.000000000000003393e-11 6.158482110660254848e-10 2.114736842105263137e-01 8.768353292656287170e-08 3.548965773527365533e-07
8.000000000000003393e-11 6.158482110660254848e-10 4.219473684210526265e-01 9.592131538510421133e-08 4.214167078900027601e-07
8.000000000000003393e-11 6.158482110660254848e-10 6.324210526315788838e-01 4.449734430254876871e-07 1.780105950341893516e-06
8.000000000000003393e-11 6.158482110660254848e-10 8.428947368421052522e-01 4.474131755420480776e-07 1.839046658790312809e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.053368421052631509e+00 2.999159320366113307e-06 1.184416623933544544e-05
8.000000000000003393e-11 6.158482110660254848e-10 1.263842105263157656e+00 5.433845659403745770e-07 2.290586204230366353e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.474315789473684024e+00 1.520028174271581189e-06 6.069888111015757217e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.684789473684210392e+00 8.538108889250163975e-07 3.637956224961421108e-06
8.000000000000003393e-11 6.158482110660254848e-10 1.895263157894736761e+00 1.111354961695897340e-06 4.685736450490874826e-06
8.000000000000003393e-11 6.158482110660254848e-10 2.105736842105263129e+00 5.990587182429733866e-06 2.373945394015913429e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.316210526315789497e+00 1.524292062731463946e-06 6.419917902858884709e-06
8.000000000000003393e-11 6.158482110660254848e-10 2.526684210526315422e+00 1.114359226848273152e-05 4.403107585572342829e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.737157894736841790e+00 2.007499926663221497e-06 8.439500754117862334e-06
8.000000000000003393e-11 6.158482110660254848e-10 2.947631578947368158e+00 3.555806693040858689e-06 1.428421115503922301e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.158105263157894527e+00 4.614361451867480591e-06 1.843833814623468172e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.368578947368420895e+00 5.463582759098776232e-06 2.198793920348462229e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.579052631578947263e+00 1.888185293274437885e-05 7.461392747732852537e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.789526315789473632e+00 1.326137850774717947e-05 5.263381409840384503e-05
8.000000000000003393e-11 6.158482110660254848e-10 4.000000000000000000e+00 2.218976325566846986e-06 1.010476049085396575e-05
8.000000000000003393e-11 1.128837891684688263e-09 1.000000000000000021e-03 1.093934479233451563e-10 8.439580691584704243e-10
8.000000000000003393e-11 1.128837891684688263e-09 2.114736842105263137e-01 2.000781789776419640e-08 1.551369061800945550e-07
8.000000000000003393e-11 1.128837891684688263e-09 4.219473684210526265e-01 7.435495233048794784e-08 5.732658481876605440e-07
8.000000000000003393e-11 1.128837891684688263e-09 6.324210526315788838e-01 1.525167998027772829e-08 1.504020098618704551e-07
8.000000000000003393e-11 1.128837891684688263e-09 8.428947368421052522e-01 2.861572366016722270e-08 2.601643821325088107e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.053368421052631509e+00 2.856141653728644878e-08 2.894064782552731559e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.263842105263157656e+00 5.157122107482393918e-08 4.658448896861264338e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.474315789473684024e+00 4.909690390939147811e-08 4.854730072420646202e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.684789473684210392e+00 7.848294905329064346e-08 7.082136183216987810e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.895263157894736761e+00 6.097193756041403657e-07 4.713035130834596576e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.105736842105263129e+00 4.599915958210987510e-07 3.560716825632226664e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.316210526315789497e+00 9.184715581618101120e-08 9.239175865212932013e-07
8.000000000000003393e-11 1.128837891684688263e-09 2.526684210526315422e+00 1.181857409752827949e-07 1.135156242824944480e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.737157894736841790e+00 1.050459742151576164e-07 1.112843789075542300e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.947631578947368158e+00 1.356945824996691735e-07 1.352150155394012067e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.158105263157894527e+00 1.546685569112915377e-07 1.526190194155562364e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.368578947368420895e+00 3.094769773488472718e-07 2.593624536317244011e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.579052631578947263e+00 1.223956592795447723e-06 9.561734453802568599e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.789526315789473632e+00 1.714537873569169413e-06 1.329176948031022136e-05
8.000000000000003393e-11 1.128837891684688263e-09 4.000000000000000000e+00 3.256909623386989840e-07 2.853572288620039913e-06
8.000000000000003393e-11 2.069138081114789946e-09 1.000000000000000021e-03 4.190383858365852546e-13 3.096054340588423250e-11
8.000000000000003393e-11 2.069138081114789946e-09 2.114736842105263137e-01 2.266271809669306292e-10 8.624107447541531874e-09
8.000000000000003393e-11 2.069138081114789946e-09 4.219473684210526265e-01 7.396631835630245589e-10 2.209072502276850447e-08
8.000000000000003393e-11 2.069138081114789946e-09 6.324210526315788838e-01 1.947718111932052404e-09 4.575985313164354813e-08
8.000000000000003393e-11 2.069138081114789946e-09 8.428947368421052522e-01 8.014202677673011525e-10 4.520202774596741985e-08
8.000000000000003393e-11 2.069138081114789946e-09 1.053368421052631509e+00 1.116817975406927006e-09 6.184528850623161798e-08
8.000000000000003393e-11 2.069138081114789946e-09 1.263842105263157656e+00 1.312517595798897520e-09 7.982613998993425208e-08
8.000000000000003393e-11 2.069138081114789946e-09 1.474315789473684024e+00 4.749150601100816166e-09 1.281372823187007737e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.684789473684210392e+00 1.804783631637336282e-09 1.220065414114790679e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.895263157894736761e+00 2.629564704797587184e-09 1.457688807428040621e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.105736842105263129e+00 4.009606821899646820e-09 1.762244250555205315e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.316210526315789497e+00 8.643641505405541972e-09 2.425424810600165195e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.526684210526315422e+00 5.378717665125105745e-09 2.329710578510660653e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.737157894736841790e+00 9.279650229247326744e-09 2.923800548025384246e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.947631578947368158e+00 5.528402134076926153e-09 2.872741775224940889e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.158105263157894527e+00 8.338075826774280628e-09 3.341219891737343907e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.368578947368420895e+00 2.640176549355148537e-08 5.686847104090617174e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.579052631578947263e+00 1.882944322495133579e-08 4.943688802800682273e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.789526315789473632e+00 1.369878789038503719e-08 4.668166726255266236e-07
8.000000000000003393e-11 2.069138081114789946e-09 4.000000000000000000e+00 7.762056330709646068e-09 4.600339846853389337e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.000000000000000021e-03 4.295127319804256396e-13 2.578925160567416811e-11
8.000000000000003393e-11 3.792690190732253654e-09 2.114736842105263137e-01 1.235057574437873570e-10 4.658456520466006950e-09
8.000000000000003393e-11 3.792690190732253654e-09 4.219473684210526265e-01 2.015598995428830043e-10 1.817080842523076514e-08
8.000000000000003393e-11 3.792690190732253654e-09 6.324210526315788838e-01 4.988498125851738893e-10 1.692997539675758318e-08
8.000000000000003393e-11 3.792690190732253654e-09 8.428947368421052522e-01 6.624193458733914212e-10 3.266958712641636999e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.053368421052631509e+00 8.057542073864141547e-10 5.297579281905068832e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.263842105263157656e+00 1.306439057920272145e-09 4.660604964720616176e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.474315789473684024e+00 1.223197808824250275e-09 9.155154587023332729e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.684789473684210392e+00 1.231132219571192085e-09 1.239021511785715241e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.895263157894736761e+00 1.469957642519213288e-09 1.472420021898939307e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.105736842105263129e+00 2.931572465229910881e-09 8.940384336834020213e-08
8.000000000000003393e-11 3.792690190732253654e-09 2.316210526315789497e+00 3.404270267544041654e-09 1.027192564919003390e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.526684210526315422e+00 3.862093788740488867e-09 1.208216439433715070e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.737157894736841790e+00 3.063834994192946529e-09 2.339217027293218368e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.947631578947368158e+00 2.857128277163820425e-09 2.872323803498253644e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.158105263157894527e+00 5.186202726677376470e-09 1.981138903771751897e-07
