# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 1.832980710832437419e-10 3.789526315789473632e+00 1.440509438160047118e-04 1.834241954894142454e-04
7.999999999999999516e-11 1.832980710832437419e-10 4.000000000000000000e+00 4.388067259571410534e-04 5.111162570274053714e-04
7.999999999999999516e-11 3.359818286283787719e-10 1.000000000000000021e-03 4.162706361743385203e-09 9.083441772231640691e-09
7.999999999999999516e-11 3.359818286283787719e-10 2.114736842105263137e-01 3.741766576025174026e-06 7.922195199167989703e-06
7.999999999999999516e-11 3.359818286283787719e-10 4.219473684210526265e-01 2.304782468725188821e-06 4.985442695296262613e-06
7.999999999999999516e-11 3.359818286283787719e-10 6.324210526315788838e-01 2.964347307084206844e-06 6.589673236996373000e-06
7.999999999999999516e-11 3.359818286283787719e-10 8.428947368421052522e-01 4.169864953561110783e-05 8.805841540589033948e-05
7.999999999999999516e-11 3.359818286283787719e-10 1.053368421052631509e+00 6.866061660424899302e-06 1.505824723387599619e-05
7.999999999999999516e-11 3.359818286283787719e-10 1.263842105263157656e+00 8.128734898418397804e-06 1.792924679090710443e-05
7.999999999999999516e-11 3.359818286283787719e-10 1.474315789473684024e+00 1.187316080603091544e-05 2.589062630665709116e-05
7.999999999999999516e-11 3.359818286283787719e-10 1.684789473684210392e+00 2.189898165171412197e-05 4.676485359479509555e-05
7.999999999999999516e-11 3.359818286283787719e-10 1.895263157894736761e+00 1.043249265375396773e-05 2.362131405495514723e-05
7.999999999999999516e-11 3.359818286283787719e-10 2.105736842105263129e+00 3.021059260615357526e-05 6.471919987970427442e-05
7.999999999999999516e-11 3.359818286283787719e-10 2.316210526315789497e+00 2.631694606007759180e-05 5.671929870389807272e-05
7.999999999999999516e-11 3.359818286283787719e-10 2.526684210526315422e+00 3.351905118428214305e-05 7.194642371997390798e-05
7.999999999999999516e-11 3.359818286283787719e-10 2.737157894736841790e+00 1.708265374367121724e-05 3.892818196849392700e-05
7.999999999999999516e-11 3.359818286283787719e-10 2.947631578947368158e+00 2.526026506859329080e-05 5.579285501978496439e-05
7.999999999999999516e-11 3.359818286283787719e-10 3.158105263157894527e+00 2.109194634652464912e-04 4.458171905021969614e-04
7.999999999999999516e-11 3.359818286283787719e-10 3.368578947368420895e+00 1.712411430748530202e-05 4.119759974759639262e-05
7.999999999999999516e-11 3.359818286283787719e-10 3.579052631578947263e+00 1.807047973702944086e-05 4.383419477994876263e-05
7.999999999999999516e-11 3.359818286283787719e-10 3.789526315789473632e+00 3.654519487218474422e-05 8.079922841630874546e-05
7.999999999999999516e-11 3.359818286283787719e-10 4.000000000000000000e+00 1.560733105943043733e-05 4.139930414439975040e-05
7.999999999999999516e-11 6.158482110660254848e-10 1.000000000000000021e-03 2.581438714152872852e-10 1.206770319399444892e-09
7.999999999999999516e-11 6.158482110660254848e-10 2.114736842105263137e-01 1.443248437515293239e-07 5.919075094809587816e-07
7.999999999999999516e-11 6.158482110660254848e-10 4.219473684210526265e-01 4.271259279646572189e-07 1.698061728353687469e-06
7.999999999999999516e-11 6.158482110660254848e-10 6.324210526315788838e-01 2.443288748252378464e-07 1.132260874886400388e-06
7.999999999999999516e-11 6.158482110660254848e-10 8.428947368421052522e-01 4.810077277293920391e-07 2.090515118925422598e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.053368421052631509e+00 7.068741548047008975e-07 2.976443834347172945e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.263842105263157656e+00 4.741935318996864472e-06 1.862309354677317986e-05
7.999999999999999516e-11 6.158482110660254848e-10 1.474315789473684024e+00 2.619116942057700614e-06 1.039994165886470404e-05
7.999999999999999516e-11 6.158482110660254848e-10 1.684789473684210392e+00 1.282042813988364574e-06 5.459117822283537103e-06
7.999999999999999516e-11 6.158482110660254848e-10 1.895263157894736761e+00 1.443039849773481918e-06 6.197313278321525273e-06
7.999999999999999516e-11 6.158482110660254848e-10 2.105736842105263129e+00 1.642478201714175366e-06 7.175472799801227376e-06
7.999999999999999516e-11 6.158482110660254848e-10 2.316210526315789497e+00 1.451329827250690952e-05 5.704178128649410313e-05
7.999999999999999516e-11 6.158482110660254848e-10 2.526684210526315422e+00 2.589768195916911153e-06 1.097380317262171111e-05
7.999999999999999516e-11 6.158482110660254848e-10 2.737157894736841790e+00 4.809417162428773435e-06 1.947334013733766946e-05
7.999999999999999516e-11 6.158482110660254848e-10 2.947631578947368158e+00 1.129977708388241498e-05 4.459372146815855609e-05
7.999999999999999516e-11 6.158482110660254848e-10 3.158105263157894527e+00 4.174383356020713747e-06 1.725190112430797292e-05
