# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 7.847599703514606690e-08 1.000000000000000021e-03 1.282599944392847548e-12 4.856071240261785195e-10
8.000000000000003393e-11 7.847599703514606690e-08 2.114736842105263137e-01 3.897987932883699040e-10 1.462455766112873150e-07
8.000000000000003393e-11 7.847599703514606690e-08 4.219473684210526265e-01 8.695137273227439196e-10 3.961289288141187986e-07
8.000000000000003393e-11 7.847599703514606690e-08 6.324210526315788838e-01 1.138506149009339385e-09 6.398129098377085180e-07
8.000000000000003393e-11 7.847599703514606690e-08 8.428947368421052522e-01 2.068827125292193376e-09 1.179526069396993446e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.053368421052631509e+00 2.685748802415686458e-09 1.383962602501218910e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.263842105263157656e+00 3.388282613348548356e-09 2.090835981143801557e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.474315789473684024e+00 4.084086544162056033e-09 2.548209570792069192e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.684789473684210392e+00 4.625080725206572374e-09 3.094686606885361720e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.895263157894736761e+00 5.653899027923536065e-09 3.598205118154347035e-06
8.000000000000003393e-11 7.847599703514606690e-08 2.105736842105263129e+00 6.445013857610578877e-09 4.240108956432047101e-06
8.000000000000003393e-11 7.847599703514606690e-08 2.316210526315789497e+00 9.268134606758507881e-09 4.800381819384388669e-06
