# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 6.158482110660254848e-10 2.316210526315789497e+00 1.705096244694941322e-06 7.300686831576930678e-06
8.000000000000003393e-11 6.158482110660254848e-10 2.526684210526315422e+00 1.159044978949485709e-05 4.581615376181896786e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.737157894736841790e+00 3.349816093170958278e-06 1.369959347133560104e-05
8.000000000000003393e-11 6.158482110660254848e-10 2.947631578947368158e+00 3.426004380452839596e-06 1.412875559638399689e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.158105263157894527e+00 9.494601420862073897e-06 3.767169820322356167e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.368578947368420895e+00 2.533769595765994893e-05 1.002765096062178339e-04
8.000000000000003393e-11 6.158482110660254848e-10 3.579052631578947263e+00 3.173807258513361121e-06 1.421278659161784347e-05
8.000000000000003393e-11 6.158482110660254848e-10 3.789526315789473632e+00 5.209059321211690426e-06 2.147184802045932320e-05
8.000000000000003393e-11 6.158482110660254848e-10 4.000000000000000000e+00 2.753844187378046485e-05 1.088435441758271494e-04
8.000000000000003393e-11 1.128837891684688263e-09 1.000000000000000021e-03 1.757378305268754375e-11 1.688588492345327165e-10
8.000000000000003393e-11 1.128837891684688263e-09 2.114736842105263137e-01 7.818286124041429917e-09 6.570621790226337247e-08
8.000000000000003393e-11 1.128837891684688263e-09 4.219473684210526265e-01 6.095584351032107803e-08 4.801518095788931989e-07
8.000000000000003393e-11 1.128837891684688263e-09 6.324210526315788838e-01 9.540839504642829114e-08 7.396978745546581414e-07
8.000000000000003393e-11 1.128837891684688263e-09 8.428947368421052522e-01 2.896769906111244286e-08 2.844720462446708295e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.053368421052631509e+00 4.714795913353073055e-08 4.385911483677361716e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.263842105263157656e+00 1.281225901084650407e-07 1.030497478321948203e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.474315789473684024e+00 1.698568544852241308e-07 1.360615887518687057e-06
8.000000000000003393e-11 1.128837891684688263e-09 1.684789473684210392e+00 7.218619201361360980e-08 7.578875617853332268e-07
8.000000000000003393e-11 1.128837891684688263e-09 1.895263157894736761e+00 1.413713775017040933e-07 1.248579256453517668e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.105736842105263129e+00 8.878482676906010624e-07 6.933701142866470986e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.316210526315789497e+00 2.209671309687179827e-07 1.895300357050714836e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.526684210526315422e+00 2.381662449167715537e-07 2.073879455023312326e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.737157894736841790e+00 4.345878862400272040e-07 3.499376159931883548e-06
8.000000000000003393e-11 1.128837891684688263e-09 2.947631578947368158e+00 1.662088901079777811e-06 1.294344873039811986e-05
8.000000000000003393e-11 1.128837891684688263e-09 3.158105263157894527e+00 3.040181203372670806e-07 2.732491478584709272e-06
8.000000000000003393e-11 1.128837891684688263e-09 3.368578947368420895e+00 1.997467361106777411e-06 1.545991381037232424e-05
8.000000000000003393e-11 1.128837891684688263e-09 3.579052631578947263e+00 1.364037157229046590e-06 1.085079735789559757e-05
8.000000000000003393e-11 1.128837891684688263e-09 3.789526315789473632e+00 1.034496276950101660e-06 8.122445848232279962e-06
8.000000000000003393e-11 1.128837891684688263e-09 4.000000000000000000e+00 1.834749272647311678e-06 1.451708643263322850e-05
8.000000000000003393e-11 2.069138081114789946e-09 1.000000000000000021e-03 1.080799246875626311e-12 3.720786158758246144e-11
8.000000000000003393e-11 2.069138081114789946e-09 2.114736842105263137e-01 3.726896078772189072e-10 1.083369545729767453e-08
8.000000000000003393e-11 2.069138081114789946e-09 4.219473684210526265e-01 4.528139781824179535e-10 2.258649982914727893e-08
8.000000000000003393e-11 2.069138081114789946e-09 6.324210526315788838e-01 1.769020529742910447e-09 4.803220628978698708e-08
8.000000000000003393e-11 2.069138081114789946e-09 8.428947368421052522e-01 4.298742651377895133e-09 9.279142643757748229e-08
8.000000000000003393e-11 2.069138081114789946e-09 1.053368421052631509e+00 2.091502511333251240e-09 8.686135859107507642e-08
8.000000000000003393e-11 2.069138081114789946e-09 1.263842105263157656e+00 4.012045255448379117e-09 1.254448468880948478e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.474315789473684024e+00 7.279286711339777429e-09 1.828347772166579195e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.684789473684210392e+00 9.074443432002231332e-09 2.267969657707593191e-07
8.000000000000003393e-11 2.069138081114789946e-09 1.895263157894736761e+00 5.490012868729881036e-09 2.203347072572127676e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.105736842105263129e+00 1.079354210765868515e-08 3.000550319027549856e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.316210526315789497e+00 6.779499272738911499e-09 2.998117903576079574e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.526684210526315422e+00 1.313096501448982273e-08 3.892058271059068908e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.737157894736841790e+00 2.123981560339645097e-08 5.125862859240585068e-07
8.000000000000003393e-11 2.069138081114789946e-09 2.947631578947368158e+00 1.616028940803494135e-08 4.936607804671323824e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.158105263157894527e+00 2.658991102106610309e-08 6.449296564083101823e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.368578947368420895e+00 1.338141257811469194e-08 5.595656755981879105e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.579052631578947263e+00 1.478026563004415040e-08 6.185875490702594095e-07
8.000000000000003393e-11 2.069138081114789946e-09 3.789526315789473632e+00 1.821610533232014479e-08 6.934721431548579185e-07
8.000000000000003393e-11 2.069138081114789946e-09 4.000000000000000000e+00 3.716812837887745363e-08 9.281185574434102420e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.000000000000000021e-03 4.150917503070217884e-13 3.126520766057427313e-11
8.000000000000003393e-11 3.792690190732253654e-09 2.114736842105263137e-01 1.521053416974590187e-10 6.051682007741132280e-09
8.000000000000003393e-11 3.792690190732253654e-09 4.219473684210526265e-01 3.991134223938701685e-10 1.208006638832329609e-08
8.000000000000003393e-11 3.792690190732253654e-09 6.324210526315788838e-01 6.570098589373196046e-10 2.543284465846912951e-08
8.000000000000003393e-11 3.792690190732253654e-09 8.428947368421052522e-01 6.844982863286635896e-10 5.689596724792479149e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.053368421052631509e+00 9.768537862060489781e-10 7.904769766108317588e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.263842105263157656e+00 1.842665519804494524e-09 7.392617671936966301e-08
8.000000000000003393e-11 3.792690190732253654e-09 1.474315789473684024e+00 1.772173707529171471e-09 1.283976713834946768e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.684789473684210392e+00 2.180066293150365873e-09 1.592199253590189231e-07
8.000000000000003393e-11 3.792690190732253654e-09 1.895263157894736761e+00 3.603254797422699000e-09 1.332555175007929111e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.105736842105263129e+00 3.056991402948178657e-09 2.306925953680065398e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.316210526315789497e+00 5.242152751323869261e-09 1.613692356372368087e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.526684210526315422e+00 4.321462110112219640e-09 3.013427745019716046e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.737157894736841790e+00 6.734524637326339277e-09 2.273834652004723546e-07
8.000000000000003393e-11 3.792690190732253654e-09 2.947631578947368158e+00 6.158423352473434383e-09 3.586586737068820956e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.158105263157894527e+00 6.494815162969097045e-09 4.227100589380398644e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.368578947368420895e+00 9.181196341958550618e-09 3.469135385001821110e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.579052631578947263e+00 1.068929559492053587e-08 3.355588112211857101e-07
8.000000000000003393e-11 3.792690190732253654e-09 3.789526315789473632e+00 9.780937475896181907e-09 5.182752110332364593e-07
8.000000000000003393e-11 3.792690190732253654e-09 4.000000000000000000e+00 1.267489096919560143e-08 4.218277417358620672e-07
8.000000000000003393e-11 6.951927961775591174e-09 1.000000000000000021e-03 5.146344617498690103e-13 3.037240907131208925e-11
8.000000000000003393e-11 6.951927961775591174e-09 2.114736842105263137e-01 1.039833161079385531e-10 1.090020101307257335e-08
